function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,160,1.000,14.050,14264490.667,nan,1,0,10275758,nmap,20,1.000,87.863,21117440.000,nan,1,0,166804974,curl,100,1.000,54.382,45410986.667,nan,1,0,391310218,56.667,266.800,4203139072.000,4206424064.000,24.631,24.645,nan,nan,130,0
shasum,160,1.000,13.420,14034124.800,nan,1,0,8868671,nmap,20,1.000,82.530,20784615.619,nan,1,0,185289940,curl,120,1.000,63.793,49812855.467,nan,1,0,398909901,55.933,265.283,4179972096.000,4218356224.000,24.541,24.695,nan,nan,150,0
shasum,160,1.000,13.892,14418090.667,nan,1,0,8101823,nmap,20,1.000,88.327,22151509.333,nan,1,0,167326373,curl,120,1.000,62.130,50456234.667,nan,1,0,390883324,60.333,277.583,4203085824.000,4213836288.000,24.635,24.679,nan,nan,130,0
shasum,160,1.000,14.574,14078976.000,nan,1,0,7859273,nmap,20,1.000,93.454,21883562.667,nan,1,0,159420024,curl,120,1.000,67.093,51486208.000,nan,1,0,389971082,58.600,252.133,4162846720.000,4193478656.000,24.480,24.602,nan,nan,240,0
shasum,160,1.000,13.449,14034261.333,nan,1,0,9867432,nmap,20,1.000,89.326,26073429.333,nan,1,0,223843071,curl,140,1.000,71.410,56508074.667,nan,1,0,413794507,57.067,294.950,4168787968.000,4211098112.000,24.502,24.672,nan,nan,145,0
shasum,160,1.000,14.084,14400906.971,nan,1,0,9879814,nmap,20,1.000,84.619,24137240.381,nan,1,0,228527992,curl,140,1.000,80.791,58474325.333,nan,1,0,413232079,59.600,280.450,4186894336.000,4227138048.000,24.576,24.736,nan,nan,165,0
shasum,160,1.000,13.660,14283093.333,nan,1,0,9862539,nmap,20,1.000,88.235,23987029.333,nan,1,0,222129043,curl,140,1.000,71.756,57010858.667,nan,1,0,415001936,56.533,292.350,4178847744.000,4217285632.000,24.543,24.696,nan,nan,175,0
shasum,160,1.000,13.595,14575274.667,nan,1,0,13588866,nmap,20,1.000,102.555,34159786.667,nan,1,0,407024497,curl,160,1.000,82.585,69783483.733,nan,1,0,1661878505,57.533,289.467,4193613824.000,4239836672.000,24.604,24.789,nan,nan,180,0
shasum,160,1.000,13.033,13687296.000,nan,1,0,10942575,nmap,20,1.000,89.780,28043264.000,nan,1,0,286835365,curl,160,1.000,77.489,67755349.333,nan,1,0,466963319,57.267,302.400,4162781184.000,4219640832.000,24.493,24.718,nan,nan,265,0
shasum,160,1.000,14.328,14120789.333,nan,1,0,11377054,nmap,20,1.000,98.318,26625536.000,nan,1,0,308147879,curl,160,1.000,84.578,69190485.333,nan,1,0,477654909,60.533,282.483,4198774784.000,4223384576.000,24.630,24.729,nan,nan,225,0
shasum,160,1.000,12.774,13702997.333,nan,1,0,11990284,nmap,20,1.000,81.692,26357896.533,nan,1,0,356556363,curl,180,1.000,80.691,78680746.667,nan,1,0,1602226624,55.333,308.200,4192075776.000,4273491968.000,24.608,24.932,nan,nan,220,0
shasum,160,1.000,14.353,13832704.000,nan,1,0,12848095,nmap,20,1.000,99.533,31597056.000,nan,1,0,409909909,curl,180,1.000,88.393,90629632.000,nan,1,0,3015509864,60.133,284.350,4186875904.000,4260459008.000,24.593,24.885,nan,nan,255,0
shasum,160,1.000,14.099,13986966.187,nan,2,0,11155622,nmap,20,1.000,103.485,3092480.000,nan,2,0,313643382,curl,180,1.000,77.129,3141632.000,nan,2,0,7139006845,56.533,333.840,4202156032.000,4280424038.400,24.661,24.971,nan,nan,280,0
shasum,160,1.000,13.753,13945241.600,nan,2,0,12337664,nmap,20,1.000,94.800,27951104.000,nan,2,0,371968895,curl,200,1.000,93.561,97220061.867,nan,2,0,4210183071,58.067,360.653,4201971712.000,4320104448.000,24.655,25.127,nan,nan,280,0
shasum,160,1.000,13.450,13744761.905,nan,1,0,11716582,nmap,20,1.000,83.136,24462882.133,nan,1,0,342033795,curl,200,1.000,88.800,83475134.171,nan,1,0,3942265899,54.667,287.183,4177950720.000,4291061760.000,24.529,24.980,nan,nan,315,0
shasum,160,1.000,12.522,13692342.857,nan,1,0,12243573,nmap,20,1.000,96.032,28288136.533,nan,1,0,350882920,curl,200,1.000,74.973,99988377.600,nan,1,0,3879078568,57.467,291.133,4196909056.000,4302892032.000,24.610,25.033,nan,nan,265,0
shasum,160,1.000,15.546,13694098.286,nan,1,0,6141955,nmap,40,1.000,177.848,23663274.667,nan,1,0,104400964,curl,0,1.000,0.069,4929360.457,nan,1,0,0,62.000,237.183,4177338368.000,4187858432.000,24.523,24.566,nan,nan,280,0
shasum,160,1.000,14.259,14004906.667,nan,1,0,6297393,nmap,40,1.000,155.918,24344576.000,nan,1,0,105387123,curl,0,1.000,0.081,5763754.667,nan,1,0,0,59.533,247.100,4165238784.000,4179430912.000,24.477,24.534,nan,nan,250,0
shasum,160,1.000,16.611,13685760.000,nan,1,0,7812786,nmap,40,1.000,181.036,27850410.667,nan,1,0,113656028,curl,0,1.000,0.096,7027200.000,nan,1,0,0,58.133,233.850,4180813824.000,4188816384.000,24.540,24.573,nan,nan,240,0
shasum,160,1.000,13.903,13952853.333,nan,1,0,7417798,nmap,40,1.000,168.567,25468928.000,nan,1,0,123428201,curl,20,1.000,11.668,12388864.000,nan,1,0,387865795,55.867,273.667,4195553280.000,4212439040.000,24.598,24.667,nan,nan,145,0
shasum,160,1.000,14.600,14577956.571,nan,1,0,7228858,nmap,40,1.000,178.070,24749275.429,nan,1,0,119837789,curl,20,1.000,12.385,16856649.143,nan,1,0,387436058,55.600,252.217,4176814080.000,4187246592.000,24.527,24.569,nan,nan,225,0
shasum,160,1.000,14.029,13967872.000,nan,1,0,7632839,nmap,40,1.000,170.069,24960853.333,nan,1,0,127254073,curl,20,1.000,11.867,15464106.667,nan,1,0,394039707,58.000,278.033,4192167936.000,4202101248.000,24.588,24.629,nan,nan,205,0
shasum,160,1.000,12.934,14055136.305,nan,1,0,7755551,nmap,40,1.000,179.184,26542592.000,nan,1,0,133670652,curl,40,1.000,19.858,20068103.314,nan,1,0,385426416,58.333,264.483,4180819968.000,4200503808.000,24.546,24.625,nan,nan,240,0
shasum,160,1.000,12.423,13602133.333,nan,1,0,7830846,nmap,40,1.000,160.003,24149504.000,nan,1,0,133718040,curl,40,1.000,20.796,21213013.333,nan,1,0,384651954,59.067,278.917,4173731840.000,4197130240.000,24.522,24.615,nan,nan,325,0
shasum,160,1.000,13.911,13705898.667,nan,1,0,8274629,nmap,40,1.000,172.340,26541738.667,nan,1,0,148054298,curl,40,1.000,22.400,22007978.667,nan,1,0,389265966,59.400,261.133,4201287680.000,4221663232.000,24.631,24.712,nan,nan,300,0
shasum,160,1.000,13.118,13616123.124,nan,1,0,9174678,nmap,40,1.000,179.814,27707626.057,nan,1,0,208851473,curl,60,1.000,31.286,24061132.800,nan,1,0,393744766,58.733,284.055,4189784064.000,4223938560.000,24.585,24.721,nan,nan,280,0
shasum,160,1.000,12.481,14116352.000,nan,1,0,9714391,nmap,40,1.000,155.725,32704629.029,nan,1,0,352097033,curl,60,1.000,30.467,27165696.000,nan,1,0,394935733,59.667,303.017,4196945920.000,4201967616.000,24.615,24.636,nan,nan,250,0
shasum,160,1.000,12.488,14141713.067,nan,1,0,8937523,nmap,40,1.000,185.835,33133738.667,nan,1,0,234502949,curl,60,1.000,34.018,27390464.000,nan,1,0,397446221,63.667,285.233,4176062464.000,4209708544.000,24.535,24.669,nan,nan,180,0
shasum,160,1.000,12.925,14639957.333,nan,1,0,10367059,nmap,40,1.000,166.627,167935146.667,nan,1,0,2741832473,curl,80,1.000,40.240,32759125.333,nan,1,0,408680008,60.933,318.967,4172177408.000,4380998656.000,24.520,25.350,nan,nan,175,0
shasum,160,1.000,13.744,14139733.333,nan,1,0,10414002,nmap,40,1.000,179.147,235128149.333,nan,1,0,3145689251,curl,80,1.000,43.209,34871466.667,nan,1,0,409661489,57.067,287.267,4196806656.000,4372564992.000,24.620,25.320,nan,nan,210,0
shasum,160,1.000,11.744,14109930.057,nan,1,0,10048113,nmap,40,1.000,183.957,219992234.667,nan,1,0,2689938781,curl,80,1.000,37.089,33483571.200,nan,1,0,414012988,57.933,291.583,4198037504.000,4362100224.000,24.626,25.280,nan,nan,220,0
shasum,160,1.000,12.959,13582140.952,nan,1,0,10978331,nmap,40,1.000,142.436,323519917.105,nan,1,0,6667565180,curl,100,1.000,49.116,40602453.333,nan,1,0,435991496,56.667,298.383,4184780800.000,4528117760.000,24.573,25.941,nan,nan,265,0
shasum,160,1.000,13.513,14119936.000,nan,1,0,12001727,nmap,40,1.000,166.514,366915413.333,nan,1,0,6035418287,curl,100,1.000,52.607,40323925.333,nan,1,0,438943490,58.933,288.733,4201555968.000,4507535360.000,24.648,25.865,nan,nan,250,0
shasum,160,1.000,12.840,13927253.333,nan,1,0,10865413,nmap,40,1.000,143.382,294624085.333,nan,1,0,6465268551,curl,100,1.000,50.733,41529856.000,nan,1,0,431265168,57.667,316.467,4186140672.000,4547449856.000,24.569,26.011,nan,nan,245,0
shasum,160,1.000,13.361,14149768.533,nan,2,0,11273363,nmap,40,0.999,167.476,446496358.400,nan,2,0,9272639832,curl,120,1.000,62.023,51328614.400,nan,2,0,515116673,60.733,366.480,4192923648.000,4682157260.800,24.617,26.566,nan,nan,265,0
shasum,160,1.000,13.449,14478916.267,nan,1,0,10996188,nmap,40,0.999,129.413,331652900.571,nan,1,0,8570471331,curl,120,1.000,54.046,49814732.800,nan,1,0,480571103,60.405,297.632,4196020224.000,4516952576.000,24.629,25.907,nan,nan,195,0
shasum,160,1.000,12.179,13853013.333,nan,1,0,10955482,nmap,40,1.000,129.551,274781184.000,nan,1,0,8276046396,curl,120,1.000,57.751,53014016.000,nan,1,0,572163238,60.133,313.317,4180955136.000,4546786816.000,24.525,25.984,nan,nan,260,0
shasum,160,1.000,14.599,14801496.747,nan,2,0,13454402,nmap,40,0.999,155.208,407133997.349,nan,2,0,10858059338,curl,140,1.000,64.798,75490504.899,nan,2,0,2350134127,54.200,354.409,4201586688.000,4700192768.000,24.609,26.604,nan,nan,205,0
shasum,160,1.000,13.203,14246912.000,nan,2,0,12176633,nmap,40,0.958,130.703,236091392.000,nan,3,0,15082561301,curl,140,1.000,68.910,3743744.000,nan,2,0,1904327043,55.133,336.722,4175697920.000,4568440149.333,24.520,26.090,nan,nan,330,0
shasum,160,1.000,13.285,14113792.000,nan,2,0,11451108,nmap,40,0.942,131.849,287980202.667,nan,2,0,15581315565,curl,140,1.000,69.369,3330048.000,nan,2,0,1718904730,57.867,330.244,4199804928.000,4576454997.333,24.617,26.120,nan,nan,265,0
shasum,160,1.000,13.592,14235989.333,nan,2,0,17781566,nmap,40,1.000,172.954,512538965.333,nan,2,0,12066477657,curl,160,0.989,57.709,77423957.333,nan,2,0,10910596054,53.467,361.411,4197453824.000,4877317120.000,24.616,27.331,nan,nan,260,0
shasum,160,1.000,12.806,13968384.000,nan,2,0,12782162,nmap,40,0.999,158.875,424419896.889,nan,1,0,12179903546,curl,160,0.994,59.007,87418652.444,nan,1,0,9758109111,56.000,351.733,4188291072.000,4822259712.000,24.584,27.113,nan,nan,305,0
shasum,160,1.000,13.934,13868919.467,nan,2,0,14185913,nmap,40,1.000,159.020,417476061.867,nan,2,0,11988214932,curl,160,1.000,70.598,92030293.333,nan,2,0,7510745348,58.000,373.427,4196788224.000,4874669670.400,24.625,27.324,nan,nan,260,0
shasum,160,1.000,13.690,3774464.000,nan,2,0,13350294,nmap,40,0.976,153.052,355354624.000,nan,2,0,14047967478,curl,180,0.588,40.334,73848968.533,nan,1,1,18676251128,52.933,331.389,4201857024.000,4610219690.667,24.647,26.270,nan,nan,445,1
shasum,160,1.000,13.381,3072000.000,nan,2,0,12778033,nmap,40,0.957,135.875,280709120.000,nan,3,0,13657148625,curl,180,0.573,36.632,48453859.556,nan,1,1,19044579113,54.800,321.433,4176021504.000,4551313749.333,24.493,26.003,nan,nan,255,1
shasum,160,1.000,13.988,14002176.000,nan,2,0,8856560,nmap,40,0.693,117.116,299129423.644,nan,1,1,15554520834,curl,180,0.723,42.186,53008497.778,nan,1,1,18954298653,55.267,302.767,4203325440.000,4612572501.333,24.585,26.222,nan,nan,400,1
shasum,160,1.000,11.368,13509973.333,nan,1,0,10621396,nmap,60,1.000,221.027,317778480.762,nan,1,0,4445128897,curl,0,1.000,0.070,4293393.067,nan,1,0,0,58.267,300.483,4202815488.000,4547209216.000,24.575,25.951,nan,nan,300,0
shasum,160,1.000,13.315,13525504.000,nan,1,0,10565382,nmap,60,1.000,226.898,393192448.000,nan,1,0,5393843718,curl,0,1.000,0.073,6862506.667,nan,1,0,0,55.267,314.250,4196298752.000,4627708416.000,24.561,26.279,nan,nan,560,0
shasum,160,1.000,13.367,13499860.114,nan,1,0,10479211,nmap,60,0.999,220.037,370296217.600,nan,1,0,4675415068,curl,0,1.000,0.079,5510168.381,nan,1,0,0,61.000,303.617,4193282048.000,4571697152.000,24.549,26.054,nan,nan,280,0
shasum,160,1.000,14.870,3354624.000,nan,2,0,10771953,nmap,60,0.999,248.755,3239936.000,nan,2,0,9001213859,curl,20,1.000,12.592,3211264.000,nan,2,0,401263475,57.000,353.653,4195461120.000,4750462566.400,24.555,26.766,nan,nan,250,0
shasum,160,1.000,12.616,13804885.333,nan,1,0,10513099,nmap,60,1.000,207.813,381050402.133,nan,1,0,7239530823,curl,20,1.000,10.198,14933162.667,nan,1,0,399223107,60.000,309.783,4200665088.000,4581782528.000,24.576,26.093,nan,nan,250,0
shasum,160,1.000,13.000,14488576.000,nan,1,0,9732428,nmap,60,1.000,227.821,488609962.667,nan,1,0,6482563024,curl,20,1.000,11.441,16040106.667,nan,1,0,395266308,56.533,285.067,4196018176.000,4603207680.000,24.562,26.183,nan,nan,220,0
shasum,160,1.000,12.277,13910016.000,nan,1,0,10441487,nmap,60,1.000,189.855,465304576.000,nan,2,0,9863145176,curl,40,1.000,20.605,20077909.333,nan,1,0,402372500,57.333,309.900,4202995712.000,4706138112.000,24.592,26.595,nan,nan,245,0
shasum,160,1.000,13.684,3329024.000,nan,2,0,9629888,nmap,60,0.892,194.255,435481671.517,nan,2,1,14586124648,curl,40,1.000,21.042,3530752.000,nan,2,0,395120563,57.133,315.611,4202569728.000,4478783829.333,24.590,25.689,nan,nan,245,1
shasum,160,1.000,14.815,13727490.438,nan,2,0,10202144,nmap,60,1.000,222.556,520196915.200,nan,2,0,10233059059,curl,40,1.000,24.415,3448832.000,nan,2,0,402675633,58.333,352.720,4197298176.000,4700690432.000,24.568,26.573,nan,nan,245,0
shasum,160,1.000,13.138,14049393.778,nan,2,0,10704557,nmap,60,0.996,210.701,372209664.000,nan,2,0,14112792283,curl,60,1.000,31.816,3840000.000,nan,2,0,405085816,58.867,355.556,4201965568.000,4788031146.667,24.586,26.921,nan,nan,325,0
shasum,160,1.000,11.919,14116864.000,nan,2,0,10502448,nmap,60,0.567,146.882,277203295.086,nan,1,1,19162407520,curl,60,1.000,28.796,3455488.000,nan,2,0,402575631,55.800,315.410,4190015488.000,4524011227.429,24.541,25.873,nan,nan,260,1
shasum,160,1.000,13.595,13688387.291,nan,2,0,10836373,nmap,60,0.998,212.084,2662400.000,nan,2,0,11413239833,curl,60,1.000,33.940,3080192.000,nan,2,0,403334061,57.467,355.880,4166174720.000,4748137267.200,24.435,26.759,nan,nan,255,0
shasum,160,1.000,13.861,3528704.000,nan,2,0,11501296,nmap,60,0.726,163.042,442288128.000,nan,3,1,19069502214,curl,80,1.000,43.612,3676160.000,nan,2,0,414997027,55.067,332.533,4194586624.000,4513223680.000,24.550,25.829,nan,nan,210,1
shasum,160,1.000,13.226,13975552.000,nan,2,0,11024536,nmap,60,0.910,184.621,542771508.825,nan,2,0,17536648787,curl,80,1.000,41.739,3659776.000,nan,2,0,424886242,56.400,351.422,4187791360.000,4851842048.000,24.540,27.188,nan,nan,390,0
shasum,160,1.000,14.391,14302412.800,nan,2,0,13392370,nmap,60,0.995,181.264,544571177.448,nan,2,0,16182270990,curl,80,1.000,45.355,3371008.000,nan,2,0,432975622,57.333,352.467,4194881536.000,4782591590.400,24.566,26.908,nan,nan,275,0
shasum,160,1.000,13.850,3962880.000,nan,2,0,12763849,nmap,60,0.759,171.644,214736896.000,nan,2,1,20749351808,curl,100,1.000,53.358,3205120.000,nan,2,0,483825066,58.800,353.389,4188030976.000,4818834773.333,24.546,27.059,nan,nan,320,1
shasum,160,1.000,14.079,3586048.000,nan,2,0,13562471,nmap,60,0.951,196.171,216334336.000,nan,2,0,19304145581,curl,100,1.000,53.728,3645440.000,nan,2,0,518391566,58.667,376.411,4196679680.000,4864023210.667,24.583,27.243,nan,nan,255,0
shasum,160,1.000,11.839,3909461.333,nan,2,0,8714608,nmap,60,0.455,137.356,192852553.143,nan,1,1,22577056398,curl,100,1.000,46.217,3695104.000,nan,2,0,419149221,62.133,328.343,4199632896.000,4558048402.286,24.585,26.019,nan,nan,215,1
shasum,160,1.000,13.881,14214582.857,nan,2,0,7951689,nmap,80,0.489,161.859,209425554.286,nan,1,1,20115969502,curl,0,1.000,0.078,21155840.000,nan,1,0,0,55.267,283.657,4195573760.000,4534496694.857,24.538,25.897,nan,nan,255,1
shasum,160,1.000,13.095,14240914.286,nan,2,0,7832240,nmap,80,0.487,159.082,230054492.648,nan,1,1,19801071510,curl,0,1.000,0.085,20350683.429,nan,1,0,0,60.600,285.267,4187691008.000,4500051382.857,24.503,25.755,nan,nan,265,1
shasum,160,1.000,14.759,3248128.000,nan,2,0,8196319,nmap,80,0.727,187.063,163766272.000,nan,1,1,17362796421,curl,0,1.000,0.076,20349041.778,nan,1,0,0,59.400,297.056,4195971072.000,4535273130.667,24.542,25.901,nan,nan,255,1
shasum,180,1.000,24.250,13888853.333,nan,1,0,5427850,nmap,0,1.000,0.106,4776618.667,nan,1,0,0,curl,0,1.000,0.093,20336640.000,nan,1,0,0,59.333,123.820,4187213824.000,4173081088.000,24.504,24.448,nan,nan,235,0
shasum,180,1.000,24.806,13896635.733,nan,1,0,5389012,nmap,0,1.000,0.098,5586368.610,nan,1,0,0,curl,0,1.000,0.090,20299776.000,nan,1,0,0,57.533,119.000,4185225216.000,4180552192.000,24.497,24.479,nan,nan,225,0
shasum,180,1.000,23.866,14556501.333,nan,1,0,5436823,nmap,0,1.000,0.096,6304256.000,nan,1,0,0,curl,0,1.000,0.100,20291584.000,nan,1,0,0,58.133,123.950,4192432128.000,4192582144.000,24.527,24.527,nan,nan,175,0
shasum,180,1.000,20.811,13918139.733,nan,1,0,5088970,nmap,0,1.000,0.101,6510972.343,nan,1,0,0,curl,20,1.000,16.774,25630549.333,nan,1,0,386374791,54.067,129.600,4184872960.000,4189331456.000,24.498,24.515,nan,nan,180,0
shasum,180,1.000,21.081,14503594.667,nan,1,0,5107799,nmap,0,1.000,0.098,5710506.667,nan,1,0,0,curl,20,1.000,14.813,25308672.000,nan,1,0,386137423,59.533,137.450,4175370240.000,4181723648.000,24.462,24.487,nan,nan,235,0
shasum,180,1.000,22.670,13813760.000,nan,1,0,5214394,nmap,0,1.000,0.088,5787989.333,nan,1,0,0,curl,20,1.000,16.728,24472234.667,nan,1,0,379563287,59.333,130.417,4178391040.000,4165336064.000,24.475,24.423,nan,nan,270,0
shasum,180,1.000,19.468,14970709.333,nan,1,0,4964839,nmap,0,1.000,0.089,5873322.667,nan,1,0,0,curl,40,1.000,27.957,4085333.333,nan,1,0,383709319,65.867,157.800,4189409280.000,4223177728.000,24.527,24.660,nan,nan,25,0
shasum,180,1.000,20.316,14789397.943,nan,1,0,5119138,nmap,0,1.000,0.087,5706240.000,nan,1,0,0,curl,40,1.000,26.805,29152226.743,nan,1,0,377109182,58.667,145.133,4179234816.000,4189936128.000,24.481,24.524,nan,nan,210,0
shasum,180,1.000,19.403,14138709.333,nan,1,0,5113905,nmap,0,1.000,0.102,5840896.000,nan,1,0,0,curl,40,1.000,27.264,29834581.333,nan,1,0,378098233,56.533,152.262,4170573824.000,4177235968.000,24.448,24.475,nan,nan,190,0
shasum,180,1.000,17.091,14938672.762,nan,1,0,5059617,nmap,0,1.000,0.092,5799697.067,nan,1,0,0,curl,60,1.000,38.131,35673185.524,nan,1,0,378596365,59.333,157.533,4203098112.000,4223298560.000,24.578,24.658,nan,nan,90,0
shasum,180,1.000,17.687,14167040.000,nan,1,0,4989576,nmap,0,1.000,0.089,5871104.000,nan,1,0,0,curl,60,1.000,36.474,34284202.667,nan,1,0,380646745,57.667,161.850,4183670784.000,4194085376.000,24.502,24.543,nan,nan,175,0
shasum,180,1.000,17.488,13808874.057,nan,1,0,4853442,nmap,0,1.000,0.076,5764778.667,nan,1,0,0,curl,60,1.000,36.368,33738264.381,nan,1,0,377689326,55.333,152.533,4189493248.000,4183313920.000,24.526,24.502,nan,nan,165,0
shasum,180,1.000,18.074,14600362.667,nan,1,0,5538557,nmap,0,1.000,0.078,5750784.000,nan,1,0,0,curl,80,1.000,50.768,39179093.333,nan,1,0,381832198,57.000,183.950,4194519040.000,4209333248.000,24.548,24.607,nan,nan,130,0
shasum,180,1.000,16.646,13907148.800,nan,1,0,5084612,nmap,0,1.000,0.087,5775360.000,nan,1,0,0,curl,80,1.000,43.093,35129685.333,nan,1,0,377071103,55.933,165.200,4186906624.000,4204770816.000,24.518,24.589,nan,nan,150,0
shasum,180,1.000,17.622,14408192.000,nan,1,0,5600286,nmap,0,1.000,0.094,5758976.000,nan,1,0,0,curl,80,1.000,49.662,38354090.667,nan,1,0,383491964,60.733,183.400,4197347328.000,4191348736.000,24.561,24.537,nan,nan,190,0
shasum,180,1.000,17.152,14535168.000,nan,1,0,5309252,nmap,0,1.000,0.086,5793450.667,nan,1,0,0,curl,100,1.000,60.967,42195797.333,nan,1,0,377513126,58.000,175.567,4190455808.000,4205849088.000,24.535,24.597,nan,nan,180,0
shasum,180,1.000,16.285,14880085.333,nan,1,0,5386839,nmap,0,1.000,0.082,6042282.667,nan,1,0,0,curl,100,1.000,55.556,42645504.000,nan,1,0,380020127,56.533,188.383,4201240576.000,4217978368.000,24.580,24.647,nan,nan,160,0
shasum,180,1.000,17.116,13957461.333,nan,1,0,5139170,nmap,0,1.000,0.082,5994496.000,nan,1,0,0,curl,100,1.000,58.805,42406741.333,nan,1,0,378747204,57.667,174.600,4201043968.000,4207447040.000,24.581,24.607,nan,nan,255,0
shasum,180,1.000,15.879,14323029.333,nan,1,0,5567581,nmap,0,1.000,0.070,5786965.333,nan,1,0,0,curl,120,1.000,65.255,47854080.000,nan,1,0,379222021,59.600,203.401,4187521024.000,4210499072.000,24.528,24.619,nan,nan,175,0
shasum,180,1.000,17.393,14425088.000,nan,1,0,5424807,nmap,0,1.000,0.088,5922816.000,nan,1,0,0,curl,120,1.000,66.026,46143829.333,nan,1,0,379884244,62.200,190.367,4195252224.000,4204188160.000,24.560,24.596,nan,nan,210,0
shasum,180,1.000,15.766,13830826.667,nan,1,0,5569974,nmap,0,1.000,0.069,5932236.800,nan,1,0,0,curl,120,1.000,63.569,47468885.333,nan,1,0,381862713,58.867,199.800,4194050048.000,4220695552.000,24.558,24.663,nan,nan,220,0
shasum,180,1.000,16.462,14128859.429,nan,1,0,5896603,nmap,0,1.000,0.081,5903018.667,nan,1,0,0,curl,140,1.000,78.601,51654314.667,nan,1,0,382170825,54.667,197.150,4198815744.000,4224185856.000,24.578,24.678,nan,nan,150,0
shasum,180,1.000,14.936,15001941.333,nan,1,0,5569399,nmap,0,1.000,0.082,5877760.000,nan,1,0,0,curl,140,1.000,71.589,52420096.000,nan,1,0,382715287,56.333,207.283,4183924736.000,4202423296.000,24.520,24.593,nan,nan,205,0
shasum,180,1.000,16.519,14582784.000,nan,1,0,5807472,nmap,0,1.000,0.084,5823146.667,nan,1,0,0,curl,140,1.000,80.266,52877994.667,nan,1,0,383970118,53.733,196.183,4199618560.000,4226019840.000,24.584,24.689,nan,nan,210,0
shasum,180,1.000,14.860,13941418.667,nan,1,0,5998679,nmap,0,1.000,0.091,5927082.667,nan,1,0,0,curl,160,1.000,80.771,56593749.333,nan,1,0,386009240,52.800,220.033,4189423616.000,4217127936.000,24.545,24.655,nan,nan,205,0
shasum,180,1.000,17.472,15025322.667,nan,1,0,6670247,nmap,0,1.000,0.077,5951488.000,nan,1,0,0,curl,160,1.000,88.078,56553130.667,nan,1,0,388582662,55.867,216.683,4203063296.000,4233216000.000,24.599,24.719,nan,nan,180,0
shasum,180,1.000,15.462,14296917.333,nan,1,0,6257205,nmap,0,1.000,0.083,5957290.667,nan,1,0,0,curl,160,1.000,79.733,56978944.000,nan,1,0,390136718,50.600,221.517,4193441792.000,4228366336.000,24.563,24.702,nan,nan,235,0
shasum,180,1.000,16.652,14665728.000,nan,1,0,7066085,nmap,0,1.000,0.076,5938688.000,nan,1,0,0,curl,180,1.000,99.036,63012010.667,nan,1,0,392026703,55.867,224.067,4202211328.000,4232983040.000,24.599,24.721,nan,nan,150,0
shasum,180,1.000,15.345,14330197.333,nan,1,0,7024610,nmap,0,1.000,0.088,5928277.333,nan,1,0,0,curl,180,1.000,91.159,64251733.333,nan,1,0,394555416,54.200,241.800,4202504192.000,4241008640.000,24.567,24.720,nan,nan,160,0
shasum,180,1.000,14.207,14638406.705,nan,1,0,6581265,nmap,0,1.000,0.077,6053888.000,nan,1,0,0,curl,180,1.000,91.206,58839473.981,nan,1,0,389567145,53.600,223.783,4192913408.000,4231277568.000,24.530,24.683,nan,nan,210,0
shasum,180,1.000,15.492,13759658.667,nan,1,0,8577936,nmap,0,1.000,0.091,6072320.000,nan,1,0,0,curl,200,1.000,100.790,68283562.667,nan,1,0,408254229,54.067,263.133,4196413440.000,4239049728.000,24.546,24.716,nan,nan,250,0
shasum,180,1.000,15.991,13854037.333,nan,1,0,7196159,nmap,0,1.000,0.075,6091502.933,nan,1,0,0,curl,200,1.000,107.570,70204245.333,nan,1,0,398984299,58.533,232.683,4184057856.000,4225073152.000,24.500,24.662,nan,nan,255,0
shasum,180,1.000,14.636,13704362.667,nan,1,0,7102711,nmap,0,1.000,0.077,6082730.667,nan,1,0,0,curl,200,1.000,98.595,69692586.667,nan,1,0,399644870,59.333,253.350,4186019840.000,4233616384.000,24.510,24.699,nan,nan,265,0
shasum,180,1.000,18.907,13662403.048,nan,1,0,5069817,nmap,20,1.000,83.097,13200588.800,nan,1,0,104487351,curl,0,1.000,0.078,27181056.000,nan,1,0,0,54.600,173.267,4200767488.000,4205413376.000,24.569,24.592,nan,nan,285,0
shasum,180,1.000,19.892,14344533.333,nan,1,0,5085076,nmap,20,1.000,86.424,19447773.867,nan,1,0,102889888,curl,0,1.000,0.077,25687381.333,nan,1,0,0,54.200,187.950,4194349056.000,4197642752.000,24.554,24.568,nan,nan,220,0
shasum,180,1.000,18.370,13716002.133,nan,1,0,5116415,nmap,20,1.000,87.302,18987593.143,nan,1,0,106268041,curl,0,1.000,0.073,25362432.000,nan,1,0,0,56.467,178.217,4190013440.000,4192165888.000,24.539,24.548,nan,nan,315,0
