function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,100,1.000,10.209,12239530.667,nan,2,0,7000081,nmap,40,1.000,157.971,3655253.333,nan,2,0,106127090,env,0,1.000,0.083,14970880.000,nan,1,0,0,61.133,228.650,5948655616.000,5948848640.000,27.685,27.684,nan,nan,30,0
shasum,100,1.000,11.736,12055552.000,nan,1,0,6841342,nmap,40,1.000,174.332,3811108.571,nan,1,0,109198174,env,0,1.000,0.077,14121301.333,nan,1,0,0,65.267,252.633,5952915456.000,5954606592.000,27.704,27.711,nan,nan,25,0
shasum,100,1.000,10.416,3890858.667,nan,1,0,6756974,nmap,40,1.000,173.004,3809194.667,nan,2,0,108955111,env,20,1.000,2.184,14330880.000,nan,1,0,7059565,65.267,247.533,5956833280.000,5964910592.000,27.721,27.750,nan,nan,30,0
shasum,100,1.000,10.054,12108458.667,nan,2,0,7046550,nmap,40,1.000,162.237,3659093.333,nan,2,0,110166208,env,20,1.000,2.034,3983018.667,nan,2,0,7118628,63.267,236.183,6011469824.000,6003938304.000,27.941,27.908,nan,nan,30,0
shasum,100,1.000,10.636,3762892.800,nan,1,0,6756012,nmap,40,1.000,146.964,3768490.667,nan,1,0,106436163,env,20,1.000,2.100,14706858.667,nan,1,0,6841749,65.467,259.667,6012590080.000,6005195776.000,27.945,27.913,nan,nan,25,0
shasum,100,1.000,10.312,12179626.667,nan,1,0,7081932,nmap,40,1.000,176.189,3787434.667,nan,1,0,114713530,env,40,1.000,4.243,14723584.000,nan,1,0,6835300,66.400,255.783,6014328832.000,6009271296.000,27.954,27.931,nan,nan,30,0
shasum,100,1.000,10.029,12249770.667,nan,2,0,6778945,nmap,40,1.000,166.575,3838378.667,nan,2,0,109851838,env,40,1.000,4.051,14638762.667,nan,1,0,6384680,65.600,245.250,6015594496.000,6007413760.000,27.960,27.925,nan,nan,30,0
shasum,100,1.000,9.464,12070229.333,nan,2,0,6924700,nmap,40,1.000,159.350,3919762.286,nan,2,0,111648355,env,40,1.000,3.846,14709760.000,nan,2,0,6904603,65.800,236.533,6025834496.000,5999348736.000,28.004,27.895,nan,nan,30,0
shasum,100,1.000,9.318,12029391.238,nan,1,0,6624531,nmap,40,1.000,167.595,3484208.762,nan,1,0,109658208,env,60,1.000,5.694,3402342.400,nan,1,0,6486543,66.400,263.150,5917325312.000,5911481856.000,27.572,27.547,nan,nan,25,0
shasum,100,1.000,10.153,12089514.667,nan,1,0,6666633,nmap,40,1.000,175.020,50250581.333,nan,1,0,113352770,env,60,1.000,6.101,14664874.667,nan,1,0,6401572,66.400,256.717,5936271360.000,5934460416.000,27.651,27.643,nan,nan,30,0
shasum,100,1.000,9.699,12107434.667,nan,2,0,7765741,nmap,40,1.000,172.174,3752874.667,nan,1,0,128461109,env,60,1.000,5.963,14655829.333,nan,1,0,7439313,65.733,258.983,5972623360.000,6025197056.000,27.796,28.001,nan,nan,30,0
shasum,100,1.000,8.878,4197290.667,nan,2,0,6842253,nmap,40,1.000,158.970,3735381.333,nan,2,0,119685298,env,80,1.000,7.248,3616426.667,nan,2,0,6513302,65.133,243.000,6001119232.000,5926816256.000,27.908,27.610,nan,nan,30,0
shasum,100,1.000,10.884,12111189.333,nan,1,0,6817351,nmap,40,1.000,179.509,3507746.133,nan,1,0,119577265,env,80,1.000,7.215,14760048.152,nan,1,0,6533436,65.467,269.583,5902854144.000,5894793216.000,27.517,27.483,nan,nan,25,0
shasum,100,1.000,9.367,11925845.333,nan,2,0,6653447,nmap,40,1.000,163.918,3768320.000,nan,1,0,114988378,env,80,1.000,7.650,14584285.867,nan,2,0,6532763,64.133,248.983,5852751872.000,5855398912.000,27.323,27.330,nan,nan,30,0
shasum,100,1.000,8.682,3658683.733,nan,2,0,7163533,nmap,40,1.000,158.970,3757141.333,nan,2,0,127855904,env,100,1.000,8.738,14789973.333,nan,2,0,6649750,64.600,247.417,5920471040.000,5901464576.000,27.593,27.514,nan,nan,30,0
shasum,100,1.000,9.010,12093952.000,nan,1,0,6835454,nmap,40,1.000,168.195,3695445.333,nan,1,0,123673797,env,100,1.000,9.951,14565888.000,nan,1,0,6429707,63.733,269.400,5915590656.000,5911423488.000,27.575,27.554,nan,nan,25,0
shasum,100,1.000,9.686,3817642.667,nan,2,0,6981299,nmap,40,1.000,175.436,3761493.333,nan,2,0,119590488,env,100,1.000,9.738,14838613.333,nan,1,0,6820239,66.200,263.667,5876561920.000,5871054336.000,27.418,27.393,nan,nan,30,0
shasum,100,1.000,8.268,3884782.933,nan,2,0,6913904,nmap,40,1.000,155.972,3619584.000,nan,2,0,131358964,env,120,1.000,9.784,14602752.000,nan,2,0,6554960,66.133,248.000,5890531328.000,5886237696.000,27.476,27.456,nan,nan,30,0
shasum,100,1.000,9.083,12051529.143,nan,1,0,6987862,nmap,40,1.000,173.035,51619674.210,nan,1,0,123223930,env,120,1.000,9.684,3488290.133,nan,1,0,6363800,66.533,275.667,5883236352.000,5877155328.000,27.445,27.421,nan,nan,25,0
shasum,100,1.000,9.332,11977898.667,nan,1,0,7034939,nmap,40,1.000,177.046,49423018.667,nan,1,0,127760795,env,120,1.000,11.321,3691827.200,nan,1,0,6788489,66.133,271.383,5826398208.000,5825469440.000,27.225,27.217,nan,nan,30,0
shasum,100,1.000,9.085,3480490.667,nan,1,0,7174088,nmap,40,1.000,177.303,3688277.333,nan,1,0,135146241,env,140,1.000,12.290,14659413.333,nan,1,0,6906545,65.333,269.300,5854654464.000,5852488704.000,27.335,27.323,nan,nan,30,0
shasum,100,1.000,8.372,12116138.667,nan,2,0,6947427,nmap,40,1.000,162.665,3973632.000,nan,2,0,133812503,env,140,1.000,11.323,14804821.333,nan,1,0,6791641,64.400,257.683,5861949440.000,5852086272.000,27.365,27.322,nan,nan,30,0
shasum,100,1.000,8.625,3740501.333,nan,2,0,7199028,nmap,40,1.000,160.743,50620245.333,nan,2,0,137325262,env,140,1.000,11.338,14314837.333,nan,2,0,6879239,65.200,252.067,5828126720.000,5823828480.000,27.230,27.211,nan,nan,30,0
shasum,100,1.000,8.575,12187428.571,nan,1,0,6807984,nmap,40,1.000,164.715,3707501.714,nan,1,0,134050826,env,160,1.000,10.048,14633198.933,nan,1,0,6498719,63.400,279.134,5846216704.000,5845085184.000,27.304,27.296,nan,nan,25,0
shasum,100,1.000,9.123,3762688.000,nan,1,0,6981166,nmap,40,1.000,177.177,3866624.000,nan,1,0,135748880,env,160,1.000,13.931,14567082.667,nan,1,0,6779672,65.533,274.450,5874577408.000,5878277632.000,27.418,27.429,nan,nan,30,0
shasum,100,1.000,8.979,12364458.667,nan,1,0,7137918,nmap,40,1.000,170.733,3882154.667,nan,1,0,140058336,env,160,1.000,13.581,14693205.333,nan,1,0,6859689,67.200,269.617,5869062144.000,5842533376.000,27.398,27.289,nan,nan,30,0
shasum,100,1.000,8.431,3506944.000,nan,2,0,7132459,nmap,40,1.000,161.129,3615658.667,nan,1,0,144886882,env,180,1.000,13.583,4009847.467,nan,2,0,7015833,63.400,260.450,5847240704.000,5845110784.000,27.312,27.300,nan,nan,30,0
shasum,100,1.000,8.041,12238165.333,nan,2,0,7274902,nmap,40,1.000,157.956,4053077.333,nan,2,0,167680408,env,180,1.000,12.480,14635008.000,nan,2,0,7151256,65.933,254.200,5810923520.000,5782257152.000,27.166,27.050,nan,nan,30,0
shasum,100,1.000,9.095,12020224.000,nan,1,0,7343441,nmap,40,1.000,178.432,50799274.667,nan,1,0,142872153,env,180,1.000,15.176,14797824.000,nan,1,0,7328996,63.600,278.117,5822705664.000,5826447360.000,27.221,27.236,nan,nan,25,0
shasum,100,1.000,8.660,3582208.000,nan,1,0,7350170,nmap,40,1.000,173.608,3549354.667,nan,1,0,169070621,env,200,1.000,15.635,14768810.667,nan,1,0,7079742,65.533,274.367,5804642304.000,5809280000.000,27.112,27.127,nan,nan,30,0
shasum,100,1.000,8.288,3733877.029,nan,2,0,7456174,nmap,40,1.000,164.370,4123477.333,nan,2,0,171196534,env,200,1.000,15.221,14529877.333,nan,2,0,7486151,65.333,265.450,5836664832.000,5845253632.000,27.240,27.271,nan,nan,30,0
shasum,100,1.000,7.442,12040874.667,nan,1,0,7096756,nmap,40,1.000,153.123,3744563.200,nan,1,0,137198482,env,200,1.000,15.074,14975453.867,nan,1,0,6963194,64.067,287.867,5900077056.000,5892815872.000,27.492,27.461,nan,nan,25,0
shasum,100,1.000,8.881,12086954.667,nan,2,0,10230671,nmap,60,1.000,266.384,3491157.333,nan,2,0,2812311297,env,0,1.000,0.100,14979072.000,nan,1,0,0,64.600,319.617,5894373376.000,6199316480.000,27.472,28.683,nan,nan,30,0
shasum,100,1.000,8.754,12087466.667,nan,1,0,10209722,nmap,60,1.000,248.133,3837184.000,nan,1,0,1798928604,env,0,1.000,0.083,14979072.000,nan,1,0,0,60.733,319.733,5938468864.000,6085473792.000,27.654,28.237,nan,nan,25,0
shasum,100,1.000,7.994,12042069.333,nan,2,0,9885413,nmap,60,1.000,240.678,3438933.333,nan,2,0,2235151322,env,0,1.000,0.078,14266368.000,nan,1,0,0,61.400,295.900,5848016896.000,6025186816.000,27.293,27.996,nan,nan,30,0
shasum,100,1.000,8.605,12073813.333,nan,2,0,9921303,nmap,60,1.000,249.770,3656021.333,nan,2,0,2597067030,env,20,1.000,1.793,14426624.000,nan,2,0,8673917,64.667,311.850,5898651648.000,6114077184.000,27.499,28.356,nan,nan,25,0
shasum,100,1.000,8.774,12158878.476,nan,1,0,10143530,nmap,60,1.000,258.776,5498855.619,nan,1,0,3017472718,env,20,1.000,1.599,14666634.971,nan,2,0,9260566,67.267,323.600,5933508608.000,6215936000.000,27.643,28.772,nan,nan,25,0
shasum,100,1.000,7.541,12032170.667,nan,2,0,9353637,nmap,60,1.000,217.892,2539520.000,nan,2,0,2878970727,env,20,1.000,1.654,14895718.400,nan,2,0,8607854,69.533,290.017,5908445184.000,6121256960.000,27.539,28.384,nan,nan,30,0
shasum,100,1.000,8.113,12163413.333,nan,2,0,10050528,nmap,60,1.000,233.559,3386782.476,nan,2,0,3987313371,env,40,1.000,3.330,14676992.000,nan,2,0,9046399,65.600,297.533,5925679104.000,6225712128.000,27.614,28.807,nan,nan,25,0
shasum,100,1.000,7.755,12199424.000,nan,2,0,11781725,nmap,60,1.000,236.740,3839744.000,nan,2,0,3979820748,env,40,1.000,3.391,14660778.667,nan,2,0,10621496,67.800,297.483,5941489664.000,6194295808.000,27.680,28.685,nan,nan,25,0
shasum,100,1.000,8.455,12434227.200,nan,2,0,11501205,nmap,60,1.000,231.027,3831074.133,nan,2,0,4814129849,env,40,1.000,3.310,14877354.667,nan,2,0,10683166,63.600,288.733,5962088448.000,6307491328.000,27.762,29.135,nan,nan,25,0
shasum,100,1.000,7.558,12180977.371,nan,2,0,9792770,nmap,60,1.000,238.484,6012928.000,nan,2,0,5148601879,env,60,1.000,4.784,14645491.810,nan,2,0,9178044,65.067,328.067,5971388416.000,6349538816.000,27.799,29.314,nan,nan,20,0
shasum,100,1.000,8.288,12312234.667,nan,2,0,9497640,nmap,60,1.000,249.393,5038080.000,nan,2,0,4256123597,env,60,1.000,5.008,3667114.667,nan,2,0,8707661,64.667,321.100,5972518912.000,6322118656.000,27.813,29.204,nan,nan,25,0
shasum,100,1.000,8.582,3565653.333,nan,2,0,10535799,nmap,60,0.999,251.736,4194108.952,nan,2,0,4216646828,env,60,1.000,5.187,14620160.000,nan,2,0,10045175,64.400,320.833,5994235904.000,6280569344.000,27.899,29.040,nan,nan,25,0
shasum,100,1.000,8.887,12328448.000,nan,2,0,9173970,nmap,60,0.999,244.654,3710549.333,nan,2,0,4897581977,env,80,1.000,7.159,14738602.667,nan,2,0,8635274,68.800,321.800,5979820032.000,6255692800.000,27.837,28.934,nan,nan,25,0
shasum,100,1.000,8.522,3492181.333,nan,2,0,9386245,nmap,60,0.999,228.314,3545514.667,nan,2,0,5786532681,env,80,1.000,7.107,14545920.000,nan,2,0,9443049,69.867,312.283,5971195904.000,6257856000.000,27.817,28.950,nan,nan,25,0
shasum,100,1.000,9.595,12158566.400,nan,2,0,9164408,nmap,60,0.999,270.021,64667648.000,nan,3,0,7223517409,env,80,1.000,7.744,3465216.000,nan,2,0,8704893,69.467,368.827,5927698432.000,6188132761.600,27.631,28.664,nan,nan,20,0
shasum,100,1.000,7.653,12285952.000,nan,2,0,11679131,nmap,60,1.000,215.108,362564710.400,nan,2,0,5503656019,env,100,1.000,7.231,3760128.000,nan,2,0,10967211,65.933,292.967,5876541440.000,6219348480.000,27.421,28.784,nan,nan,50,0
shasum,100,1.000,9.333,12476770.987,nan,2,0,10369107,nmap,60,0.999,287.145,631302639.421,nan,2,0,6413254527,env,100,1.000,9.414,14664635.733,nan,2,0,9824419,70.333,381.387,5963190272.000,6398332518.400,27.781,29.520,nan,nan,20,0
shasum,100,1.000,8.455,12230997.333,nan,2,0,8883628,nmap,60,0.999,230.912,373149696.000,nan,2,0,5604442562,env,100,1.000,8.368,14473557.333,nan,2,0,8612695,61.667,312.450,5900660736.000,6213345792.000,27.519,28.761,nan,nan,50,0
shasum,100,1.000,7.952,3646427.429,nan,2,0,10493418,nmap,60,0.999,218.862,3838712.686,nan,2,0,6679868861,env,120,1.000,9.426,3413947.733,nan,2,0,10130605,67.000,293.633,5973516288.000,6248644096.000,27.830,28.919,nan,nan,25,0
shasum,100,1.000,8.252,3428010.667,nan,2,0,9147331,nmap,60,1.000,254.485,187613411.556,nan,2,0,5816361355,env,120,1.000,9.703,14689621.333,nan,2,0,8900697,68.867,314.633,6021664768.000,6346058752.000,28.029,29.311,nan,nan,20,0
shasum,100,1.000,7.742,12167168.000,nan,2,0,9373732,nmap,60,1.000,225.088,3609770.667,nan,2,0,6121808794,env,120,1.000,9.148,14708736.000,nan,2,0,9695839,64.933,296.433,6012469248.000,6424766464.000,27.980,29.619,nan,nan,25,0
shasum,100,1.000,8.500,12229193.143,nan,2,0,8993882,nmap,60,0.999,255.204,577332565.333,nan,2,0,7409227057,env,140,1.000,11.680,3648341.333,nan,2,0,8893607,66.800,323.883,6028634112.000,6431440896.000,28.049,29.653,nan,nan,20,0
shasum,100,1.000,7.962,12215808.000,nan,2,0,9089814,nmap,60,1.000,200.934,4265506.133,nan,2,0,7418647583,env,140,1.000,11.107,3183355.937,nan,2,0,9061170,67.600,299.167,5953456128.000,6288098304.000,27.737,29.068,nan,nan,40,0
shasum,100,1.000,7.953,12155562.667,nan,2,0,8703941,nmap,60,1.000,201.380,4324920.889,nan,2,0,6150761109,env,140,1.000,10.793,3592192.000,nan,2,0,8849921,61.067,301.383,5927444480.000,6186371584.000,27.635,28.665,nan,nan,50,0
shasum,100,1.000,7.439,3445930.667,nan,2,0,10939874,nmap,60,0.999,220.868,9889645.714,nan,2,0,7763242722,env,160,1.000,12.308,14540800.000,nan,2,0,10959667,65.600,329.683,5974982656.000,6343262720.000,27.834,29.308,nan,nan,20,0
shasum,100,1.000,7.842,3358720.000,nan,2,0,9320244,nmap,60,0.999,207.562,392485171.200,nan,2,0,6441862513,env,160,1.000,11.731,3813376.000,nan,2,0,9222469,61.000,297.717,5899325440.000,6208421376.000,27.514,28.749,nan,nan,55,0
shasum,100,1.000,9.557,3521280.000,nan,2,0,9097126,nmap,60,1.000,266.382,3661004.800,nan,3,0,8968662401,env,160,1.000,14.340,14975112.533,nan,2,0,9011604,67.867,368.053,6029434880.000,6257579622.400,28.065,28.965,nan,nan,20,0
shasum,100,1.000,9.242,12209356.800,nan,2,0,8483273,nmap,60,0.999,239.824,515350528.000,nan,3,0,8719790169,env,180,1.000,15.718,3731456.000,nan,2,0,8434875,61.800,356.400,5973925888.000,6177734656.000,27.828,28.637,nan,nan,45,0
shasum,100,1.000,8.268,12136418.743,nan,2,0,9387420,nmap,60,0.998,185.540,421198165.333,nan,2,0,8119892900,env,180,1.000,13.469,3874816.000,nan,2,0,9617174,61.333,322.450,5895962624.000,6278112256.000,27.520,29.041,nan,nan,45,0
shasum,100,1.000,8.825,12355447.467,nan,2,0,8816606,nmap,60,0.999,240.024,376612809.387,nan,3,0,8104351667,env,180,1.000,14.918,14910668.800,nan,2,0,8940283,64.467,352.653,5919291392.000,6311925350.400,27.613,29.175,nan,nan,55,0
shasum,100,1.000,8.818,12114944.000,nan,2,0,9620989,nmap,60,0.999,202.976,46866432.000,nan,2,0,9097501564,env,200,1.000,14.798,14797960.533,nan,2,0,9998149,60.933,318.167,5892907008.000,6301832192.000,27.496,29.125,nan,nan,45,0
shasum,100,1.000,8.894,3639296.000,nan,2,0,9125074,nmap,60,1.000,204.074,3919872.000,nan,2,0,8579116019,env,200,1.000,15.250,14801203.200,nan,2,0,9565216,60.533,319.300,5972451328.000,6218225152.000,27.822,28.804,nan,nan,50,0
shasum,100,1.000,7.069,12193211.733,nan,2,0,9108444,nmap,60,0.999,194.637,3861504.000,nan,2,0,7807368814,env,200,1.000,15.566,14925687.467,nan,2,0,9306506,60.667,323.367,5887037440.000,6259939840.000,27.478,28.967,nan,nan,50,0
shasum,100,1.000,9.947,12343432.533,nan,2,0,10951218,nmap,80,1.000,302.569,235498154.667,nan,1,0,11765494449,env,0,1.000,0.074,3338240.000,nan,1,0,0,64.667,378.200,5917636608.000,6584949145.600,27.614,30.275,nan,nan,50,0
shasum,100,1.000,10.490,12222190.933,nan,2,0,11212651,nmap,80,0.987,260.419,355266560.000,nan,3,0,13329656478,env,0,1.000,0.080,13916569.600,nan,1,0,0,67.200,335.787,6033846272.000,6300330393.600,28.095,29.156,nan,nan,30,0
shasum,100,1.000,9.454,12342749.867,nan,2,0,10290114,nmap,80,1.000,286.506,322801664.000,nan,3,0,10827182075,env,0,1.000,0.075,12968755.200,nan,1,0,0,61.067,373.760,5949728768.000,6422798745.600,27.742,29.625,nan,nan,55,0
shasum,100,1.000,10.278,3248128.000,nan,3,0,9418833,nmap,80,0.860,227.751,319617365.333,nan,3,1,15743756623,env,20,1.000,2.135,3731968.000,nan,2,0,8658105,64.667,319.211,5952612352.000,6223702357.333,27.749,28.837,nan,nan,45,1
shasum,100,1.000,9.377,3439372.190,nan,2,0,13756521,nmap,80,0.935,243.352,75210752.000,nan,3,0,14478274128,env,20,1.000,2.224,3932160.000,nan,2,0,12408132,67.600,360.167,5977219072.000,6292215125.333,27.864,29.121,nan,nan,30,0
shasum,100,1.000,8.793,2705408.000,nan,2,0,10193016,nmap,80,0.999,275.488,69406720.000,nan,3,0,10949905912,env,20,1.000,1.990,14838442.667,nan,2,0,9492669,61.533,352.600,5952579584.000,6521114214.400,27.759,30.026,nan,nan,40,0
shasum,100,1.000,9.133,3653632.000,nan,2,0,10710794,nmap,80,1.000,275.298,3200796.444,nan,3,0,11366401986,env,40,1.000,3.794,14828748.800,nan,2,0,10118178,60.800,355.987,6007830528.000,6344174387.200,27.988,29.327,nan,nan,45,0
shasum,100,1.000,9.544,4009984.000,nan,2,0,9005846,nmap,80,0.968,246.189,387210581.333,nan,3,0,13221743904,env,40,1.000,4.001,14757205.333,nan,2,0,8242777,61.667,350.347,5942052864.000,6177506918.400,27.719,28.660,nan,nan,40,0
shasum,100,1.000,9.370,12590990.222,nan,2,0,8670915,nmap,80,0.960,259.165,3658103.467,nan,3,0,13522690150,env,40,1.000,3.995,14568448.000,nan,2,0,8122071,69.733,355.567,5988962304.000,6257696085.333,27.917,28.970,nan,nan,40,0
shasum,100,1.000,8.878,12637369.295,nan,2,0,9986440,nmap,80,0.998,264.013,3334144.000,nan,3,0,11430570575,env,60,1.000,4.867,14549542.034,nan,2,0,9370799,63.600,383.013,5976932352.000,6471560396.800,27.829,29.805,nan,nan,35,0
shasum,100,1.000,9.430,2682880.000,nan,2,0,11268433,nmap,80,0.999,282.510,566779318.857,nan,3,0,11896133775,env,60,1.000,5.600,2879488.000,nan,2,0,10610897,60.467,375.093,6043348992.000,6543710208.000,28.108,30.097,nan,nan,45,0
shasum,100,1.000,8.887,3497984.000,nan,2,0,9417547,nmap,80,0.999,287.773,229369856.000,nan,3,0,11794921175,env,60,1.000,5.442,3125248.000,nan,2,0,9298392,62.267,367.693,6059520000.000,6486811443.200,28.173,29.875,nan,nan,45,0
shasum,100,1.000,9.421,12801501.867,nan,2,0,9949567,nmap,80,0.973,263.105,46051328.000,nan,3,0,14763846017,env,80,1.000,7.431,3715072.000,nan,2,0,10296678,63.667,359.187,6041776128.000,6623241011.200,28.087,30.406,nan,nan,45,0
shasum,100,1.000,9.109,12838931.505,nan,2,0,10512477,nmap,80,0.999,251.522,3817898.667,nan,3,0,13013407129,env,80,1.000,8.146,14597925.547,nan,2,0,9716900,63.133,378.841,6062678016.000,6555030732.800,28.182,30.151,nan,nan,40,0
shasum,100,1.000,9.414,12943086.933,nan,2,0,9367373,nmap,80,0.982,261.425,3447011.556,nan,3,0,13380363825,env,80,1.000,7.466,14738909.867,nan,2,0,8771343,63.333,362.173,6050641920.000,6459920384.000,28.146,29.774,nan,nan,45,0
shasum,100,1.000,8.522,12725686.857,nan,2,0,6983939,nmap,80,0.426,160.625,3739989.333,nan,1,1,22218910944,env,100,1.000,8.336,3779584.000,nan,2,0,6639563,62.133,278.781,5983232000.000,6229541156.571,27.866,28.851,nan,nan,40,1
shasum,100,1.000,8.135,12689856.610,nan,2,0,6595823,nmap,80,0.410,179.787,464730282.667,nan,1,1,22444254135,env,100,1.000,8.947,3702988.800,nan,2,0,6257662,68.200,282.324,6031093760.000,6126090532.571,28.059,28.443,nan,nan,25,1
shasum,100,1.000,9.382,12601685.333,nan,2,0,8522477,nmap,80,0.801,232.955,3422208.000,nan,2,1,17075451490,env,100,1.000,9.526,3825664.000,nan,2,0,7990047,65.600,326.833,6041753600.000,6359777962.667,28.101,29.372,nan,nan,30,1
shasum,100,1.000,10.126,12760064.000,nan,2,0,11069500,nmap,100,0.751,256.421,2953216.000,nan,3,1,17987167290,env,0,1.000,0.063,14635008.000,nan,1,0,0,59.267,342.556,6053744640.000,6363586560.000,28.147,29.395,nan,nan,35,1
shasum,100,1.000,9.353,12709302.857,nan,2,0,7859979,nmap,100,0.599,251.252,797695317.333,nan,3,1,20440777178,env,0,1.000,0.065,12603392.000,nan,1,0,0,67.933,341.438,6124695552.000,6590373010.286,28.445,30.310,nan,nan,30,1
shasum,100,1.000,9.997,3640320.000,nan,2,0,8986362,nmap,100,0.707,253.533,545477632.000,nan,3,1,18309711595,env,0,1.000,0.078,12297557.333,nan,1,0,0,58.733,343.278,6063075328.000,6304414378.667,28.206,29.169,nan,nan,30,1
shasum,120,1.000,16.699,3846144.000,nan,1,0,6144485,nmap,0,1.000,6.579,388874240.000,nan,1,0,0,env,0,1.000,0.092,12144640.000,nan,1,0,0,58.467,116.671,6057574400.000,6007891456.000,28.182,27.981,nan,nan,25,0
shasum,120,1.000,20.575,12801536.000,nan,1,0,6097252,nmap,0,1.000,0.095,4549802.667,nan,1,0,0,env,0,1.000,0.093,12136448.000,nan,1,0,0,58.333,114.367,5830461440.000,5812183040.000,27.265,27.191,nan,nan,30,0
shasum,120,1.000,20.095,12867413.333,nan,2,0,6131718,nmap,0,1.000,0.101,4764842.667,nan,1,0,0,env,0,1.000,0.098,12170240.000,nan,1,0,0,60.600,115.250,5782018048.000,5770478592.000,27.072,27.025,nan,nan,30,0
shasum,120,1.000,17.679,12690602.667,nan,2,0,5990712,nmap,0,1.000,0.098,5032277.333,nan,1,0,0,env,20,1.000,3.297,13204138.667,nan,2,0,6508580,62.400,121.150,5777805312.000,5778290176.000,27.056,27.058,nan,nan,30,0
shasum,120,1.000,16.959,12753749.333,nan,2,0,6091633,nmap,0,1.000,0.088,5207405.714,nan,1,0,0,env,20,1.000,3.096,14677845.333,nan,2,0,6329382,63.800,116.517,5813211136.000,5811959296.000,27.205,27.199,nan,nan,30,0
shasum,120,1.000,19.834,12821333.333,nan,1,0,5955957,nmap,0,1.000,0.097,5457408.000,nan,1,0,0,env,20,1.000,3.636,14690304.000,nan,1,0,6779876,65.733,125.333,5853341696.000,5852567040.000,27.367,27.363,nan,nan,25,0
shasum,120,1.000,18.195,12816213.333,nan,2,0,5943146,nmap,0,1.000,0.111,5647018.667,nan,1,0,0,env,40,1.000,6.441,4062720.000,nan,1,0,6212739,64.333,125.417,5857593344.000,5848058880.000,27.382,27.341,nan,nan,30,0
shasum,120,1.000,17.199,12810069.333,nan,2,0,5863342,nmap,0,1.000,0.096,5842310.095,nan,1,0,0,env,40,1.000,6.071,14800725.333,nan,2,0,6145687,62.733,121.583,5851633664.000,5845174784.000,27.359,27.331,nan,nan,30,0
shasum,120,1.000,17.814,12804266.667,nan,2,0,5747164,nmap,0,1.000,0.094,6076386.743,nan,1,0,0,env,40,1.000,6.101,14817709.105,nan,2,0,6159692,62.333,132.783,5860020224.000,5853031424.000,27.392,27.363,nan,nan,25,0
shasum,120,1.000,17.797,12772693.333,nan,1,0,5826570,nmap,0,1.000,0.098,6213290.667,nan,1,0,0,env,60,1.000,8.856,14759594.667,nan,1,0,5680775,64.400,130.533,5850615808.000,5845888512.000,27.359,27.339,nan,nan,30,0
shasum,120,1.000,17.033,12718250.667,nan,2,0,5646218,nmap,0,1.000,0.097,6400000.000,nan,1,0,0,env,60,1.000,8.894,14780928.000,nan,2,0,5979650,62.667,126.200,5844148224.000,5826138112.000,27.332,27.258,nan,nan,30,0
shasum,120,1.000,16.059,12905130.667,nan,2,0,5652890,nmap,0,1.000,0.093,6571349.333,nan,1,0,0,env,60,1.000,8.201,3694153.143,nan,2,0,5574478,60.133,122.517,5827170304.000,5814916096.000,27.265,27.213,nan,nan,30,0
shasum,120,1.000,16.484,12945066.667,nan,1,0,5480344,nmap,0,1.000,0.093,6911897.600,nan,1,0,0,env,80,1.000,11.977,14828646.400,nan,1,0,5268135,62.933,134.583,5822758912.000,5817085440.000,27.249,27.224,nan,nan,25,0
shasum,120,1.000,15.939,12930730.667,nan,2,0,5504576,nmap,0,1.000,0.090,7413418.667,nan,1,0,0,env,80,1.000,10.919,14785194.667,nan,2,0,5414692,63.333,134.950,5822834688.000,5819856384.000,27.249,27.235,nan,nan,30,0
shasum,120,1.000,15.723,12826624.000,nan,2,0,5458720,nmap,0,1.000,0.126,7136768.000,nan,1,0,0,env,80,1.000,10.635,14746112.000,nan,2,0,5377085,64.933,129.350,5847244800.000,5847162368.000,27.349,27.335,nan,nan,30,0
shasum,120,1.000,14.488,12850858.667,nan,2,0,5378752,nmap,0,1.000,0.087,5816661.333,nan,1,0,0,env,100,1.000,11.894,3849386.667,nan,2,0,5107032,61.200,126.033,5858965504.000,5848177152.000,27.361,27.316,nan,nan,30,0
shasum,120,1.000,15.542,12982954.667,nan,1,0,5321407,nmap,0,1.000,0.086,5860376.381,nan,1,0,0,env,100,1.000,13.448,14695740.952,nan,1,0,5079714,60.600,134.426,5863565312.000,5860717056.000,27.381,27.366,nan,nan,25,0
shasum,120,1.000,15.445,12816896.000,nan,2,0,5422801,nmap,0,1.000,0.088,5738837.333,nan,1,0,0,env,100,1.000,13.319,14634837.333,nan,1,0,5103548,63.133,132.667,5882404864.000,5871252480.000,27.455,27.408,nan,nan,30,0
